"Order";"Level";"Code";"Parent";"Description"
"682696";"5";"33380";"3338";"Lubricating petroleum oils and oils obtained from bituminous minerals, other heavy petroleum oils and heavy oils obtained from bituminous minerals (other than crude), and heavy preparations n.e.c. containing not less than 70% by weight of petroleum oils or oils obtained from bituminous minerals (other than crude), these oils being the basic constituents of the preparations"
"682697";"3";"334";"33";"Petroleum gases and other gaseous hydrocarbons, except natural gas"
"682698";"4";"3341";"334";"Propane and butanes, liquefied"
"682699";"5";"33410";"3341";"Propane and butanes, liquefied"
"682700";"4";"3342";"334";"Ethylene, propylene, butylene, butadiene and other petroleum gases or gaseous hydrocarbons, except natural gas"
"682701";"5";"33420";"3342";"Ethylene, propylene, butylene, butadiene and other petroleum gases or gaseous hydrocarbons, except natural gas"
"682702";"3";"335";"33";"Petroleum jelly; paraffin wax, micro- crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, and similar products; petroleum coke, petroleum bitumen and other residues of petroleum oils or of oils obtained from bituminous materials"
"682703";"4";"3350";"335";"Petroleum jelly; paraffin wax, micro- crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, and similar products; petroleum coke, petroleum bitumen and other residues of petroleum oils or of oils obtained from bituminous materials"
"682704";"5";"33500";"3350";"Petroleum jelly; paraffin wax, micro- crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, and similar products; petroleum coke, petroleum bitumen and other residues of petroleum oils or of oils obtained from bituminous materials"
"682705";"3";"336";"33";"Radioactive elements and isotopes and compounds; alloys, dispersions, ceramic products and mixtures containing these elements, isotopes or compounds; radioactive residues"
"682706";"4";"3361";"336";"Natural uranium and its compounds; alloys, dispersions, ceramic products and mixtures containing natural uranium and its compounds"
"682707";"5";"33610";"3361";"Natural uranium and its compounds; alloys, dispersions, ceramic products and mixtures containing natural uranium and its compounds"
"682708";"4";"3362";"336";"Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products and mixtures containing uranium enriched in U235, plutonium or compounds of these products"
"682709";"5";"33620";"3362";"Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products and mixtures containing uranium enriched in U235, plutonium or compounds of these products"
"682710";"4";"3363";"336";"Uranium depleted in U235 and its compounds; thorium and its compounds; alloys, dispersions, ceramic products and mixtures containing uranium depleted in U235, thorium or compounds of these products"
"682711";"5";"33630";"3363";"Uranium depleted in U235 and its compounds; thorium and its compounds; alloys, dispersions, ceramic products and mixtures containing uranium depleted in U235, thorium or compounds of these products"
"682712";"4";"3369";"336";"Other radioactive elements and isotopes and compounds; alloys, dispersions, ceramic products and mixtures containing these elements, isotopes or compounds; radioactive residues"
"682713";"5";"33690";"3369";"Other radioactive elements and isotopes and compounds; alloys, dispersions, ceramic products and mixtures containing these elements, isotopes or compounds; radioactive residues"
"682714";"3";"337";"33";"Fuel elements (cartridges), for or of nuclear reactors"
"682715";"4";"3371";"337";"Fuel elements (cartridges), non-irradiated, for nuclear reactors"
"682716";"5";"33710";"3371";"Fuel elements (cartridges), non-irradiated, for nuclear reactors"
"682717";"4";"3372";"337";"Spent (irradiated) fuel elements (cartridges) of nuclear reactors"
"682718";"5";"33720";"3372";"Spent (irradiated) fuel elements (cartridges) of nuclear reactors"
"682719";"2";"34";"3";"Basic chemicals"
"682720";"3";"341";"34";"Basic organic chemicals"
"682721";"4";"3411";"341";"Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives"
"682722";"5";"34110";"3411";"Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives"
"682723";"4";"3412";"341";"Industrial monocarboxylic fatty acids; acid oils from refining"
"682724";"5";"34120";"3412";"Industrial monocarboxylic fatty acids; acid oils from refining"
"682725";"4";"3413";"341";"Alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated derivatives; industrial fatty alcohols"
"682726";"5";"34131";"3413";"Ethyl alcohol and other spirits, denatured, of any strength"
"682727";"5";"34139";"3413";"Other alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated derivatives; industrial fatty alcohols"
"682728";"4";"3414";"341";"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids and their halogenated, sulphonated, nitrated or nitrosated derivatives, except salicylic acid and its salts and esters and their salts"
"682729";"5";"34140";"3414";"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids and their halogenated, sulphonated, nitrated or nitrosated derivatives, except salicylic acid and its salts and esters and their salts"
"682730";"4";"3415";"341";"Amine-function compounds; oxygen-function amino-compounds, except lysine and its esters and salts thereof and glutamic acid and its salts; ureines and their derivatives and salts thereof; carboxyimide-function compounds and imine-compounds; nitrile-function compounds; diazo-, azo- or azoxy-compounds; organic derivatives of hydrazine or of hydroxylamine; compounds with other nitrogen function"
"682731";"5";"34150";"3415";"Amine-function compounds; oxygen-function amino-compounds, except lysine and its esters and salts thereof and glutamic acid and its salts; ureines and their derivatives and salts thereof; carboxyimide-function compounds and imine-compounds; nitrile-function compounds; diazo-, azo- or azoxy-compounds; organic derivatives of hydrazine or of hydroxylamine; compounds with other nitrogen function"
"682732";"4";"3416";"341";"Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.; nucleic acids and their salts"
"682733";"5";"34160";"3416";"Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.; nucleic acids and their salts"
"682734";"4";"3417";"341";"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphonated, nitrated or nitrosated derivatives; aldehyde-function compounds; ketone-function compounds and quinone-function compounds; enzymes; prepared enzymes n.e.c.; organic compounds n.e.c."
"682735";"5";"34170";"3417";"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphonated, nitrated or nitrosated derivatives; aldehyde-function compounds; ketone-function compounds and quinone-function compounds; enzymes; prepared enzymes n.e.c.; organic compounds n.e.c."
"682736";"4";"3418";"341";"Phosphoric esters and their salts or esters of other inorganic acids (excluding esters of hydrogen halides) and their salts; and their halogenated, sulphonated, nitrated or nitrosated derivatives"
"682737";"5";"34180";"3418";"Phosphoric esters and their salts or esters of other inorganic acids (excluding esters of hydrogen halides) and their salts; and their halogenated, sulphonated, nitrated or nitrosated derivatives"
"682738";"3";"342";"34";"Basic inorganic chemicals n.e.c."
"682739";"4";"3421";"342";"Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c."
"682740";"5";"34210";"3421";"Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c."
"682741";"4";"3422";"342";"Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth colours; cobalt oxides and hydroxides; titanium oxides; lead oxides; red lead and orange lead; inorganic bases n.e.c.; metal oxides, hydroxides and peroxides n.e.c., except of mercury"
"682742";"5";"34220";"3422";"Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth colours; cobalt oxides and hydroxides; titanium oxides; lead oxides; red lead and orange lead; inorganic bases n.e.c.; metal oxides, hydroxides and peroxides n.e.c., except of mercury"
"682743";"4";"3423";"342";"Chemical elements n.e.c.; inorganic acids; inorganic oxygen compounds of boron, silicon and carbon; halogen or sulphur compounds of non-metals; sodium hydroxide; hydroxide and peroxide of magnesium; oxides, hydroxides and peroxides of strontium or barium; aluminium hydroxide; hydrozine and hydroxylamine and their inorganic salts"
"682744";"5";"34231";"3423";"Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compounds of boron, silicon and carbon; halogen or sulphur compounds of non-metals; sodium hydroxide; hydroxide and peroxide of magnesium; oxides, hydroxides and peroxides of strontium or barium; aluminium hydroxide; hydrozine and hydroxylamine and their inorganic salts"
"682745";"5";"34232";"3423";"Phosphoric acid"
"682746";"5";"34233";"3423";"Nitric acid, sulphonitric acids"
"682747";"4";"3424";"342";"Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c."
"682748";"5";"34240";"3424";"Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c."
"682749";"4";"3425";"342";"Salts of oxometallic or peroxometallic acids; colloidal precious metals and compounds thereof; inorganic and organic compounds of mercury; other inorganic chemicals n.e.c.; compressed air; amalgams"
"682750";"5";"34250";"3425";"Salts of oxometallic or peroxometallic acids; colloidal precious metals and compounds thereof; inorganic and organic compounds of mercury; other inorganic chemicals n.e.c.; compressed air; amalgams"
"682751";"4";"3426";"342";"Isotopes n.e.c. and compounds thereof (including heavy water)"
"682752";"5";"34260";"3426";"Isotopes n.e.c. and compounds thereof (including heavy water)"
"682753";"4";"3427";"342";"Cyanides, cyanide oxides and complex cyanides; fulminates, cyanates and thiocyanates; silicates; borates; perborates"
"682754";"5";"34270";"3427";"Cyanides, cyanide oxides and complex cyanides; fulminates, cyanates and thiocyanates; silicates; borates; perborates"
"682755";"4";"3428";"342";"Hydrogen peroxide; phosphides; carbides; hydrides, nitrides, azides, silicides and borides"
"682756";"5";"34280";"3428";"Hydrogen peroxide; phosphides; carbides; hydrides, nitrides, azides, silicides and borides"
"682757";"4";"3429";"342";"Compounds of rare earth metals, of yttrium or of scandium"
"682758";"5";"34290";"3429";"Compounds of rare earth metals, of yttrium or of scandium"
"682759";"3";"343";"34";"Tanning or dyeing extracts; tannins and their derivatives; colouring matter n.e.c."
